transaction_id,customer_id,product_category,amount,currency,transaction_date,country,payment_method,status
100760,5227.0,SPORT,14.61,EUR,12-May-2026,DE,?,COMPLETED 
102158,5669.0,Électronique,77.75,EUR,2026/01/27 16:27,de,carte_bancaire,COMPLETED 
102703,5383.0,Electroniqe,30820.0,EUR,26/07/2025,Allemagne,cheque,COMPLETED 
100042,5718.0,Maison,22.11,EUR,2025/07/26 15:11,Belgique,paypal,failed
102173,5045.0,beauté,28.12,EUR,14-Aug-2026,US,virement,Completed
100204,5076.0,Electronique,-7.1,EUR,2025-12-14,USA,carte_bancaire,pending
101473,5484.0,MAISON ,"24,86€",eur,2026/08/11 23:03,GERMANY,carte_bancaire,failed
102100,5172.0,Beaute,34.42,USD,14/01/2026,FRANCE,carte_bancaire,failed
100068,5390.0,LIVRES,"33,97€",EUR,09-12-2025,BELGIQUE,carte_bancaire,Completed
101875,5386.0,beauté,86.15,eur,2026-03-16,Suisse,carte_bancaire,COMPLETED 
102451,5617.0,Electroniqe,11.6,EUR,10-Oct-2025,United States,cheque,refunded
102231,5376.0,Ã‰lectronique,49.98,EUR,2025-10-03,Suisse,cheque,COMPLETED 
100137,5549.0, mode,18.36,eur,2026/05/14 07:41,GERMANY,carte_bancaire,COMPLETED 
100796,5785.0,Electroniqe,23.67,EUR,2025-11-06,ch,-,pending
102180,5164.0, mode,10340.0,EUR,2025-05-04,de,virement,failed
102128,5304.0,Sports,46.7,USD,03-27-2026,SUISSE,paypal,Completed
100758,5386.0,Livre,"11,33€",EUR,-999,Suisse,carte_bancaire,COMPLETED 
100541,5283.0,Mode,"8,88€",EUR,09-03-2026,Suisse,paypal,COMPLETED 
101019,5329.0,LIVRES,-35.94,EUR,-,France,cheque,Completed
102360,5087.0,Mode,9.71,USD,07-01-2026,ch,paypal,COMPLETED 
100165,5709.0,Électronique,35.57,EUR,01-May-2025,be,paypal,refunded
100248,5582.0,Livre,-120.17,EUR,26/03/2026,US,carte_bancaire,COMPLETED 
101331,5584.0,Maisons,73.47,EUR,22/06/2025,DE,virement,failed
102017,5348.0,Livres,$4.04,EUR,2025-06-13,FR,paypal,Completed
100446,5518.0,Électronique,34.12,EUR,04-21-2026,GERMANY,virement,pending
101358,5344.0,Beaute,6.48,EUR,15-Jul-2026,Francia,paypal,failed
100755,5301.0,Maisons,-999,,2026-07-01,fr,carte_bancaire,COMPLETED 
101329,5228.0,BEAUTE,42.1,EUR,NULL,FRANCE,virement,Completed
100146,5664.0,Modes,30.94,,17/10/2025,FRANCE,virement,Completed
102150,5357.0,sport,20.94,EUR,17/10/2025,Suisse,cheque,completed
100434,5781.0,Electronique,,USD,2026/01/01 10:59,United States,carte_bancaire,completed
102122,,livres,24.11,EUR,30-Mar-2025,SUISSE,carte_bancaire,COMPLETED 
100577,5245.0,Maisons,49.1,EUR,13-Dec-2025,fr,virement,completed
102463,5523.0, mode,"8,05€",EUR,2025/09/30 17:05,Belgique,cheque,pending
100291,5675.0,Ã‰lectronique,7870.0,EUR,2026/05/20 01:53,Belgique,paypal,pending
101848,5512.0,Maisons,58.7,EUR,24-May-2025,be,virement,COMPLETED 
100762,5085.0,Modes,245.69,,05-13-2026,États-Unis,paypal,failed
100388,5598.0,Sports,57.71,EUR,08-20-2026,BE,virement,refunded
100235,5187.0,LIVRES,43.4,EUR,28-May-2025,be,paypal,pending
102685,5344.0,Sport,32.61,EUR,07-22-2026,fr,paypal,completed
101984,5700.0,Livres,,eur,04-19-2025,Suisse,carte_bancaire,Completed
100267,5529.0,Maisons,6.77,EUR,15/09/2026,CH,virement,completed
100770,5606.0,BEAUTE,46.39,EUR,20/02/2026,GERMANY,paypal,refunded
102165,5203.0,electronique ,9.84,EUR,07-22-2026,de,virement,completed
100437,5516.0,Livre,7.08,EUR,01/07/2026,DE,cheque,completed
100673,5580.0,MAISON ,17.56,EUR,09-07-2025,FRANCE,paypal,Completed
100249,5670.0,Maison,35.32,EUR,2025/09/04 02:40,DE,virement,COMPLETED 
102201,5005.0,BEAUTE,20.66,EUR,2025/04/09 01:36,GERMANY,virement,COMPLETED 
101574,5557.0,Beaute,37.33,EUR,09-28-2025,BELGIQUE,carte_bancaire,completed
102142,5190.0,Mode,28.67,EUR,2026/09/17 01:22,FR,cheque,pending
102081,5155.0,Mode,42.14,EUR,07-Nov-2025,Belgique,null,COMPLETED 
102698,5709.0,LIVRES,42.94,EUR,11/10/2025,France,virement,COMPLETED 
102647,5532.0,Mode,6.92,EUR,2026/04/12 03:04,Francia,virement,completed
102822,5314.0,Électronique,$23.48,EUR,12-01-2025,be,carte_bancaire,pending
100448,5704.0,ELECTRONIQUE,"15,45€",EUR,2026/06/21 15:09,Belgique,unknown,Completed
101469,5056.0,Sports,36.6,,,US,paypal,COMPLETED 
100716,5161.0,Maison,27.19,EUR,2025-04-14,be,cheque,Completed
102470,5297.0,Modes,$64.44,USD,2026-02-08,BELGIQUE,virement,pending
100135,5381.0, mode,10.34,EUR,16-Aug-2025,DE,virement,Completed
102048,5476.0,Ã‰lectronique,18.26,EUR,2025-09-22,de,carte_bancaire,refunded
101901,5028.0,beauté,18.17,eur,11/05/2026,DE,carte_bancaire,Completed
101168,5197.0,LIVRES,41.9,EUR,28-Mar-2025,GERMANY,cheque,failed
100082,5694.0,Beauté ,92.77,EUR,NULL,Suisse,paypal,Completed
102497,5192.0, mode,19.07,EUR,07-Aug-2025,Suisse,paypal,Completed
101460,5260.0,LIVRES,21.66,EUR,10-05-2025,Allemagne,paypal,completed
101893,5095.0,BEAUTE,22.23,EUR,2026/02/18 12:33,USA,paypal,failed
101668,5225.0,Maison,52.28,EUR,11/01/2026,USA,virement,pending
102000,5608.0,Modes,"13,36€",EUR,10/06/2025,SUISSE,carte_bancaire,refunded
100475,5331.0,Mode,?,EUR,2026/08/01 07:09,US,carte_bancaire,completed
102833,5136.0,Livres,10.18,EUR,07-May-2025,France,paypal,COMPLETED 
100404,5152.0,Livre,16.36,EUR,02/06/2026,Belgique,carte_bancaire,pending
100384,5135.0,BEAUTE,12.39,EUR,30/10/2025,Suisse,carte_bancaire,Completed
102507,5666.0,LIVRES,75.2,EUR,2026/03/05 19:03,Allemagne,paypal,pending
102152,5683.0,livres,25.0,EUR,04-23-2025,BE,paypal,pending
101633,5679.0,sport,61.99,EUR,08/07/2026,États-Unis,virement,pending
100094,5625.0,Livre,32.84,EUR,06-06-2025,France,paypal,failed
100688,5244.0,Electroniqe,"46,52€",EUR,07-28-2025,BELGIQUE,cheque,refunded
101240,5130.0,Livres,17.44,EUR,04-23-2025,Belgique,paypal,failed
100062,5391.0,beauté,9.06,EUR,22-Jan-2026,DE,paypal,pending
102225,5129.0,electronique ,13.82,EUR,04-30-2025,France,virement,pending
102834,5194.0,Electroniqe,19.71,EUR,2025-08-12,Francia,paypal,failed
102552,5371.0,MAISON ,,EUR,17/03/2026,de,cheque,failed
101262,5203.0,electronique ,39.84,EUR,19/05/2025,ch,paypal,failed
100223,5012.0,Livre,"5,75€",EUR,2026-05-07,BE,carte_bancaire,Completed
102193,5720.0,Beaute,7.19,EUR,22/04/2025,Allemagne,virement,failed
100373,5493.0,Sport,58.17,EUR,2026/03/26 01:18,GERMANY,cheque,pending
100361,5100.0,livres,28.55,EUR,05-Aug-2026,fr,cheque,pending
102614,5371.0,electronique ,42.05,eur,01/01/2026,de,virement,pending
101836,5406.0,beauté,$118.23,EUR,2025-07-24,GERMANY,cheque,Completed
102676,5670.0,Maison,,EUR,21/06/2025,ch,-999,Completed
102766,5607.0,SPORT,23.8,EUR,2025/05/13 18:47,DE,virement,completed
100009,5114.0,MAISON ,39.98,EUR,2025/04/09 03:51,Belgique,carte_bancaire,completed
101944,5152.0,Maisons,-42.92,EUR,03-12-2026,FR,cheque,completed
101838,5273.0,Livre,23.81,EUR,21/05/2025,BELGIQUE,paypal,pending
100708,5009.0,MODE,3.77,EUR,28-Aug-2025,DE,virement,Completed
102593,5688.0,Beaute,15.87,EUR,2026/09/20 06:25,United States,paypal,completed
101617,5103.0,sport,12.47,EUR,2026-03-02,États-Unis,paypal,Completed
100389,5701.0,SPORT,7300.0,EUR,2026-03-29,ch,,completed
101581,5043.0,LIVRES,68.98,EUR,04-Aug-2026,fr,paypal,Completed
100924,5131.0,Maisons,?,EUR,12/03/2026,SUISSE,paypal,pending
102036,5385.0,Electroniqe,34.92,EUR,2026-04-24,Etats-Unis,cheque,COMPLETED 
102475,5054.0,Mode,46.97,eur,2025/06/08 02:01,de,,completed
101224,5065.0,Electroniqe,20.76,EUR,2026/05/21 00:37,Allemagne,paypal,pending
101860,5094.0,Beaute,34.45,EUR,2026/09/18 11:50,DE,virement,failed
100739,5151.0,Beauté ,61.13,EUR,09-22-2025,BE,N/A,failed
100040,5443.0,Maisons,47.69,EUR,13-Apr-2026,USA,virement,Completed
100868,5717.0,LIVRES,44.38,EUR,11/06/2025,DE,cheque,completed
100539,5383.0,Maison,"14,6€",EUR,2025/05/25 13:24,fr,cheque,refunded
102587,5589.0,Livre,"20,44€",EUR,28-Mar-2025,USA,NULL,refunded
101371,5464.0,Modes,"114,5€",EUR,2025/11/25 20:45,CH,carte_bancaire,failed
101145,5200.0,Beaute,24.88,EUR,04-22-2026,FR,carte_bancaire,refunded
101031,5387.0,LIVRES,5.46,,27/06/2025,BE,paypal,refunded
100372,5289.0,maison,90.56,EUR,05-04-2026,Etats-Unis,virement,completed
100667,5266.0,Livres,94.97,,2025-07-25,Belgique,carte_bancaire,Completed
100357,5609.0,beauté,18.92,EUR,08-16-2025,de,carte_bancaire,pending
100967,5698.0,beauté,124.07,eur,2026-07-21,FRANCE,virement,Completed
101353,5700.0,LIVRES,$48.58,EUR,06-14-2026,Francia,cheque,pending
101035,5413.0,Electronique,101.15,EUR,2026/05/30 09:48,FR,virement,refunded
100470,5594.0,MODE,$19.15,EUR,2025/11/02 00:43,US,cheque,pending
101396,5491.0,Maisons,7.3,EUR,26-Apr-2026,France,virement,refunded
102705,5040.0,Sport,62.84,EUR,16-Apr-2025,SUISSE,virement,pending
101549,5520.0,LIVRES,74.01,EUR,2026/03/08 00:34,US,cheque,pending
102644,5702.0,Livres,110.53,EUR,2026-06-10,de,paypal,completed
102094,5420.0,Sport,,EUR,23/06/2025,France,carte_bancaire,failed
101555,5393.0,Livres,34.15,EUR,2026/05/30 14:55,be,virement,failed
100336,5194.0,Électronique,40.33,EUR,2025-11-27,USA,carte_bancaire,Completed
101250,5541.0,Sports,,EUR,2025/12/26 11:52,ch,cheque,failed
101699,5393.0,Modes,28.84,,29/11/2025,US,paypal,completed
101252,5065.0,sport,4.08,EUR,2026-01-21,Belgique,paypal,pending
100015,5234.0,MAISON ,18.6,EUR,06-06-2025,Suisse,paypal,refunded
100079,5285.0,beauté,4.1,,08-05-2025,Allemagne,NULL,COMPLETED 
102815,5799.0,SPORT,26.94,EUR,2025-08-10,Etats-Unis,virement,failed
100814,5375.0,SPORT,$62.09,EUR,2026-01-30,BELGIQUE,paypal,pending
101852,5500.0,livres,8.38,EUR,07-03-2025,Francia,virement,Completed
102220,5056.0,Maison,17.77,EUR,05-21-2025,Francia,paypal,completed
102710,5148.0,Ã‰lectronique,11.74,EUR,14/06/2025,be,carte_bancaire,refunded
102105,5333.0,SPORT,107.6,EUR,23/08/2026,Etats-Unis,carte_bancaire,Completed
100133,5437.0,BEAUTE,N/A,EUR,2026-08-24,BE,cheque,refunded
101140,5441.0,Sport,18.77,EUR,05-06-2026,BE,virement,completed
100933,5346.0,Électronique,3.39,EUR,04-Jun-2025,FRANCE,cheque,Completed
100928,5149.0,MAISON ,100.38,USD,2026/04/28 20:32,CH,paypal,Completed
100823,5000.0,Maisons,17.7,USD,06-16-2026,USA,virement,Completed
101531,5504.0,MAISON ,4.99,EUR,2026/08/07 16:07,CH,carte_bancaire,COMPLETED 
101214,5412.0, mode,NULL,EUR,04-26-2026,be,cheque,refunded
100504,5466.0,Sport,13.66,USD,2025-04-07,de,carte_bancaire,failed
100152,5653.0,Livre,13.3,EUR,11-18-2025,France,-999,COMPLETED 
102395,5740.0,Maisons,6.65,EUR,21-Feb-2026,Belgique,carte_bancaire,failed
101996,5109.0,livres,23.95,EUR,14-Feb-2026,DE,carte_bancaire,pending
102434,5461.0,sport,30.05,EUR,26-Jun-2026,FR,carte_bancaire,completed
101958,5747.0,SPORT,63.46,EUR,2026-01-07,BE,carte_bancaire,COMPLETED 
101384,5148.0,MODE,47.84,EUR,-,BE,virement,COMPLETED 
100894,5205.0,Livres,85.11,EUR,10/07/2025,be,carte_bancaire,COMPLETED 
100828,5005.0,Sport,16.81,EUR,10/02/2026,CH,cheque,completed
101411,5167.0,MAISON ,40.47,EUR,06-10-2025,Belgique,cheque,pending
101683,5325.0,SPORT,32.85,EUR,16/09/2026,United States,,completed
102653,5437.0,Mode,62.02,EUR,-999,GERMANY,cheque,failed
101304,5065.0,LIVRES,57.24,EUR,01/04/2025,USA,carte_bancaire,failed
102589,5237.0,Beaute,23.17,EUR,11-19-2025,SUISSE,virement,refunded
100652,5465.0,Electroniqe,$19.26,EUR,2026/08/21 03:12,USA,paypal,completed
100172,5654.0,Maisons,22.89,EUR,2025/12/07 15:51,Allemagne,virement,failed
100038,5110.0,Beaute,7.42,EUR,2026-07-08,GERMANY,cheque,refunded
102787,5079.0,LIVRES,26.49,USD,2026/08/25 07:28,DE,virement,completed
100713,5444.0,beauté,,EUR,12-22-2025,FR,carte_bancaire,completed
100090,5351.0,Livres,26.77,,2025/05/22 21:13,Belgique,paypal,failed
100393,5456.0,Électronique,$127.53,EUR,01-17-2026,France,cheque,COMPLETED 
101205,5724.0,MAISON ,25.45,EUR,09-Sep-2025,Belgique,virement,pending
102549,5680.0,Modes,-160.71,EUR,18-Jun-2025,USA,-999,pending
102664,5143.0,Beauté ,$37.22,EUR,30/06/2026,Allemagne,?,Completed
101827,5673.0,Livre,87.34,eur,28-Jun-2025,de,cheque,Completed
101155,5645.0,LIVRES,-999,EUR,2025/12/14 18:34,FR,virement,Completed
101324,5231.0,livres,-999,EUR,2026/05/17 10:39,DE,virement,failed
100216,5107.0,ELECTRONIQUE,$12.24,eur,01-22-2026,USA,carte_bancaire,completed
100095,5348.0,sport,31.29,EUR,2025-07-17,de,cheque,completed
101680,5079.0,ELECTRONIQUE,35.28,EUR,2025-12-24,FRANCE,virement,Completed
100499,5736.0,livres,7.07,USD,06-01-2025,de,paypal,Completed
102555,5226.0,Mode,39.69,EUR,2026/07/31 17:31,FR,virement,refunded
101856,5608.0,Sport,85.9,EUR,05-12-2026,USA,paypal,refunded
101388,5775.0,LIVRES,25.25,EUR,2025/06/07 20:12,GERMANY,virement,failed
101519,5552.0,Maison,130.15,EUR,2026-03-14,BE,paypal,Completed
102386,5282.0,Electronique,19.94,eur,14/07/2026,USA,virement,failed
102804,5306.0,maison,22.51,USD,2026-04-03,CH,cheque,COMPLETED 
102076,5712.0,livres,42.7,EUR,2025/07/23 00:08,Belgique,carte_bancaire,pending
101540,5167.0,Electroniqe,23.93,,2026/06/29 19:38,USA,paypal,refunded
101217,5081.0,Maisons,$31.53,EUR,07-31-2025,DE,carte_bancaire,Completed
101416,5457.0,Beaute,NULL,,2026-03-22,France,paypal,failed
102217,5664.0,electronique ,23.11,EUR,2026/03/05 22:39,GERMANY,cheque,completed
102596,5195.0,Maisons,14.21,EUR,05-10-2025,SUISSE,paypal,refunded
101676,5004.0,Electronique,73.36,EUR,2026/01/30 02:36,Belgique,carte_bancaire,COMPLETED 
101197,,Maison,40.34,EUR,22-Jun-2026,FRANCE,cheque,COMPLETED 
101542,,LIVRES,109.41,EUR,2025/09/30 01:56,FR,paypal,completed
102012,5032.0,SPORT,89.96,EUR,07-Jun-2026,SUISSE,cheque,completed
100750,5740.0,livres,,USD,16-Sep-2025,FRANCE,paypal,completed
100234,5702.0,Beauté ,168.94,EUR,30/07/2025,ch,paypal,Completed
100732,5518.0,SPORT,,,08-07-2026,Belgique,virement,completed
100794,5461.0,BEAUTE,9.27,USD,2025/08/22 02:34,ch,carte_bancaire,failed
101156,5114.0,Électronique,13.21,EUR,2025/11/20 21:22,de,carte_bancaire,completed
102652,5320.0,ELECTRONIQUE,38.85,EUR,09-Sep-2025,Francia,,pending
102445,5063.0,Electronique,31.1,EUR,17-May-2026,ch,cheque,COMPLETED 
101209,5790.0,Maison,118.47,EUR,12-28-2025,fr,carte_bancaire,Completed
101065,5512.0,Sport,,EUR,2025/08/21 10:23,BE,carte_bancaire,completed
102156,5104.0,Maison,17.5,EUR,11-16-2025,DE,virement,pending
101062,5654.0,ELECTRONIQUE,68.99,EUR,05-07-2025,BE,virement,Completed
101167,5523.0,Électronique,40.75,EUR,02-15-2026,FR,virement,pending
101492,5351.0,Livres,"14,76€",EUR,21-Sep-2026,CH,carte_bancaire,refunded
102550,5787.0,electronique ,5.89,EUR,16-Aug-2026,US,carte_bancaire,pending
100884,5588.0,Livre,45.32,EUR,07-30-2026,be,virement,refunded
100143,5296.0,MODE,28.97,EUR,2026/07/14 13:18,CH,virement,COMPLETED 
101241,5609.0,Modes,20.43,EUR,26/12/2025,SUISSE,carte_bancaire,refunded
101969,5495.0,maison,14.0,EUR,2026/07/14 12:38,GERMANY,cheque,failed
101726,5267.0,MODE,28.09,EUR,11-15-2025,FR,paypal,COMPLETED 
100077,5396.0,Ã‰lectronique,29.76,EUR,03/06/2025,Etats-Unis,cheque,failed
100614,5177.0,Mode,18.21,USD,12-16-2025,SUISSE,cheque,COMPLETED 
100264,5677.0,Maisons,19.54,EUR,2026/06/23 08:53,de,carte_bancaire,pending
100075,5082.0,maison,NULL,EUR,10-26-2025,de,cheque,Completed
102831,5317.0,Livres,15.74,EUR,2026-08-08,FRANCE,paypal,failed
100395,5374.0,BEAUTE,?,EUR,27/08/2025,CH,paypal,failed
102624,5235.0,LIVRES,35.47,EUR,12-Feb-2026,France,virement,failed
102224,5268.0,Livre,13.67,EUR,2025/08/18 13:23,Suisse,virement,pending
100034,5404.0,Maisons,2.07,eur,2026-05-24,BELGIQUE,cheque,completed
100396,5647.0,sport,"5,25€",EUR,2025/11/14 05:37,Belgique,paypal,completed
101365,5118.0,Électronique,21.27,,20/08/2025,États-Unis,carte_bancaire,Completed
102577,5339.0,Sports,60.17,EUR,18/05/2025,FR,cheque,failed
101903,5127.0,Électronique,34.22,EUR,2025-05-07,GERMANY,carte_bancaire,refunded
100595,5372.0,beauté,15.5,EUR,07-18-2026,FR,virement,Completed
102109,5057.0,Sport,42.22,EUR,28/06/2026,CH,paypal,completed
101296,5418.0,Sports,N/A,EUR,19-Aug-2026,United States,virement,completed
101821,5428.0,MAISON ,26.29,USD,01-10-2026,SUISSE,cheque,Completed
100872,5327.0,BEAUTE,n/a,USD,24-Jun-2025,CH,paypal,Completed
100147,,electronique ,8.02,EUR,01-16-2026,Allemagne,carte_bancaire,COMPLETED 
102326,5244.0,Livre,9.18,EUR,28/10/2025,fr,virement,Completed
101548,5800.0,maison,48.89,EUR,13-Aug-2026,USA,virement,completed
100036,5431.0,Maison,29.61,eur,2026-06-20,Allemagne,virement,completed
100074,5322.0,Beaute,26.64,,03-24-2025,de,null,completed
102143,5654.0,Electronique,30.56,EUR,25/07/2025,Suisse,virement,refunded
102635,5705.0,MODE,64.35,EUR,28/08/2026,US,cheque,completed
101112,5210.0,Livre,2.77,EUR,23-Aug-2026,de,-999,Completed
101571,5424.0,Beaute,7.93,EUR,10/03/2026,BE,paypal,refunded
101122,5685.0,Livre,43.59,,14/06/2026,DE,carte_bancaire,Completed
102239,5492.0,maison,45.5,,30-Jul-2026,US,virement,pending
102504,5711.0,sport,9.24,eur,2025-08-17,CH,paypal,failed
102282,5434.0,Beauté ,16.56,EUR,07/05/2026,FR,carte_bancaire,Completed
100675,5734.0,maison,12.18,EUR,20/02/2026,CH,carte_bancaire,Completed
100728,5547.0,Sports,15.09,EUR,14/04/2025,de,paypal,failed
102569,5072.0,SPORT,6.17,EUR,2026/03/27 05:47,SUISSE,virement,Completed
101516,5365.0,Électronique,95.78,EUR,01/02/2026,be,carte_bancaire,failed
101649,5573.0,ELECTRONIQUE,252.3,EUR,2025-09-19,Allemagne,paypal,COMPLETED 
100825,5453.0,maison,-90.74,EUR,12-20-2025,FR,paypal,pending
100616,5311.0,Electronique,27.07,,2026/05/06 06:56,DE,virement,pending
100114,5531.0,Maison,20.63,EUR,2026/08/05 13:31,de,paypal,Completed
100417,5755.0,Livres,27.22,EUR,12-09-2025,France,paypal,Completed
101625,5505.0,beauté,,EUR,2025/04/25 15:37,Suisse,carte_bancaire,pending
100045,5551.0,electronique ,"840,18€",USD,2026-08-08,Allemagne,virement,COMPLETED 
100089,5608.0,Beauté ,38.94,EUR,18/04/2025,Allemagne,cheque,Completed
102082,5762.0,ELECTRONIQUE,6.69,EUR,2025/06/15 07:11,Etats-Unis,paypal,Completed
100753,5500.0,Beauté ,63.32,EUR,2025-12-30,fr,virement,failed
102546,5441.0,sport,7.1,EUR,2026/04/04 21:22,Suisse,virement,Completed
101630,5122.0,Modes,37.95,EUR,2025-09-11,ch,paypal,COMPLETED 
102268,5235.0,beauté,,EUR,2025-12-25,FR,carte_bancaire,pending
102444,5091.0,MODE,15.6,EUR,2026/05/04 10:02,États-Unis,carte_bancaire,pending
100284,5415.0,Beaute,167.29,EUR,16-Dec-2025,Suisse,paypal,failed
101066,5386.0,Maisons,7.65,EUR,2026-03-05,US,virement,Completed
101191,5259.0,sport,,,11-07-2025,Francia,cheque,refunded
101440,5076.0,SPORT,44.55,EUR,27-Jun-2025,United States,carte_bancaire,completed
100036,5473.0,Mode,15.28,EUR,2026/09/17 18:25,CH,carte_bancaire,COMPLETED 
100035,5055.0,BEAUTE,15.65,EUR,2025-04-24,USA,carte_bancaire,failed
102793,5448.0,Beaute,10.65,EUR,2025/06/16 22:35,USA,virement,completed
101568,5327.0,Livre,6.01,EUR,17/06/2026,Suisse,cheque,COMPLETED 
102427,5006.0,livres,23.2,EUR,06/06/2025,fr,paypal,refunded
102656,5399.0,Électronique,9.18,eur,11-Jan-2026,de,paypal,pending
101687,5607.0,beauté,29.4,EUR,25-Oct-2025,United States,paypal,COMPLETED 
100851,5345.0,maison,14.88,EUR,04-12-2025,États-Unis,cheque,COMPLETED 
102207,5494.0,Beaute,33.79,EUR,11-15-2025,de,carte_bancaire,Completed
100895,5616.0,BEAUTE,43.98,EUR,20-Oct-2025,be,carte_bancaire,completed
100496,5370.0,Électronique,$9.65,EUR,31-Oct-2025,Francia,carte_bancaire,pending
102305,5497.0,sport,403.0,EUR,2025/05/03 08:17,CH,paypal,completed
101782,5562.0,beauté,,EUR,28-Aug-2026,de,virement,Completed
100335,5151.0,MODE,,EUR,2026/07/06 23:25,Francia,cheque,failed
100515,5612.0,Maisons,48.42,EUR,2026/06/22 08:57,be,carte_bancaire,Completed
101348,5070.0,livres,7.17,EUR,01-Dec-2025,DE,cheque,Completed
101015,5159.0,Electronique,29.32,EUR,08-04-2025,fr,paypal,failed
100043,5283.0,Electroniqe,$29.78,EUR,08-16-2025,DE,virement,failed
100727,5268.0,beauté,33.54,EUR,2025-08-18,SUISSE,cheque,COMPLETED 
101781,5646.0,electronique ,22.76,,2026/06/14 22:56,GERMANY,virement,pending
102569,5706.0,Sports,19.86,EUR,08-Apr-2026,Allemagne,paypal,completed
101785,5745.0,Beauté ,6.61,EUR,2025/08/28 08:09,FRANCE,cheque,pending
102070,5727.0,MAISON ,$58.49,EUR,2025/12/05 22:03,Belgique,paypal,failed
101429,5037.0,Mode,24.13,EUR,2026-09-01,de,virement,completed
100087,5776.0,Livre,19.95,USD,2026/07/08 02:42,Belgique,paypal,pending
101312,5099.0, mode,85.73,eur,24/08/2026,Belgique,carte_bancaire,Completed
101635,5059.0,ELECTRONIQUE,"17,06€",EUR,03-Jun-2025,SUISSE,cheque,COMPLETED 
100550,5252.0,BEAUTE,26.52,EUR,2026-04-05,United States,cheque,COMPLETED 
102388,5544.0,MAISON ,54.66,,18/09/2025,ch,paypal,pending
102479,5393.0,electronique ,-45.77,EUR,2025/10/01 22:30,Belgique,virement,completed
102521,5764.0,Mode,360.23,EUR,03-22-2026,GERMANY,carte_bancaire,refunded
100283,5058.0,LIVRES,71.75,,23/09/2025,Allemagne,cheque,Completed
101227,5583.0,MAISON ,21.49,eur,13-May-2026,CH,?,failed
102762,5085.0,Mode,54.92,EUR,2025-12-18,de,carte_bancaire,Completed
100957,5436.0,Ã‰lectronique,$37.01,EUR,11-Jan-2026,FR,cheque,completed
102461,5315.0,Sports,29.23,USD,30-Sep-2025,France,cheque,pending
102141,5297.0,Sports,,EUR,27-Jan-2026,Suisse,paypal,pending
101008,5618.0,SPORT,63.09,,07-01-2026,BELGIQUE,carte_bancaire,COMPLETED 
101092,5511.0,livres,47.22,,2026/06/22 06:57,France,paypal,failed
102756,5550.0,Electroniqe,29.24,EUR,03-18-2026,États-Unis,virement,failed
100996,5539.0,MODE,123.71,EUR,10-12-2025,BE,carte_bancaire,pending
101517,5429.0,Maison,"16,64€",EUR,2025/05/03 02:35,BE,virement,completed
100153,5183.0,Electronique,30.24,eur,01-Jan-2026,BE,virement,pending
100017,5333.0,Beaute,11.05,EUR,2026-07-21,Belgique,paypal,completed
100580,5089.0,Maisons,$33.27,,17/08/2025,Etats-Unis,cheque,refunded
101470,5435.0,livres,72.02,EUR,2026-09-08,FR,paypal,completed
100703,5691.0,livres,6.91,EUR,2025-05-01,Suisse,cheque,refunded
101212,5581.0,Beauté ,12.85,EUR,08-01-2026,DE,cheque,Completed
100896,5039.0,Mode,21.11,EUR,2025/12/13 10:19,FRANCE,carte_bancaire,failed
100487,5605.0,Livre,9.27,EUR,2026/05/07 03:42,Francia,carte_bancaire,pending
100559,5411.0,LIVRES,,EUR,2025/09/29 23:02,BELGIQUE,paypal,pending
101141,5007.0,MODE,,EUR,19-Jul-2025,France,carte_bancaire,failed
101119,5136.0,Mode,"63,15€",EUR,2026-06-08,DE,carte_bancaire,Completed
100512,5053.0, mode,19.79,EUR,14-May-2026,DE,cheque,Completed
100633,5330.0, mode,16.71,EUR,17-May-2025,ch,cheque,COMPLETED 
102663,5421.0,Electroniqe,10.45,EUR,2026-04-27,GERMANY,virement,completed
101664,5141.0,SPORT,78.83,EUR,2025-12-19,SUISSE,paypal,completed
101012,5002.0,Sport,158.81,EUR,02-13-2026,SUISSE,carte_bancaire,COMPLETED 
101931,5532.0,BEAUTE,"38,36€",EUR,03-Feb-2026,ch,virement,refunded
101150,5268.0,beauté,10.05,USD,18/06/2025,Allemagne,virement,pending
100040,5529.0,Maisons,27.86,EUR,09-08-2026,DE,virement,failed
102568,5558.0,MAISON ,23.78,EUR,03/09/2025,US,cheque,completed
100740,5024.0,livres,4.68,EUR,2026/03/25 18:47,BELGIQUE,cheque,failed
102846,5324.0,SPORT,14.44,EUR,2025/06/23 19:54,ch,virement,pending
101974,5764.0,Livre,24.12,EUR,2026-06-10,GERMANY,carte_bancaire,completed
101081,5563.0,Sports,17.92,USD,2025-07-26,FR,carte_bancaire,failed
101810,5780.0,Beaute,15.88,EUR,11-01-2025,France,paypal,completed
100830,5047.0,Livre,7.32,EUR,15-Jul-2026,USA,virement,Completed
100119,5246.0,MODE,,EUR,2025-06-15,SUISSE,cheque,completed
100656,5751.0,LIVRES,,EUR,03-May-2025,USA,cheque,completed
102815,5764.0,Modes,51.05,EUR,2025/08/13 07:14,FR,virement,failed
102774,5056.0,MODE,15.77,EUR,05-15-2025,France,virement,pending
102738,5501.0,maison,99.36,,2025-09-06,fr,NULL,refunded
100635,5002.0,Mode,5.53,eur,07-26-2025,USA,carte_bancaire,pending
100369,5318.0,BEAUTE,12.23,,2026-08-12,FR,carte_bancaire,COMPLETED 
