customer_id,avg_basket_30d,recency_days,nb_orders_90d,category_pref,week
7602,41.25,51.9,0,Livres,production_semaine_courante
7603,148.82,3.4,3,Jardin,production_semaine_courante
7604,47.06,,2,Mode,production_semaine_courante
7605,259.29,,1,Jardin,production_semaine_courante
7606,67.55,3.7,0,Beaute,production_semaine_courante
7607,61.4,,3,Beaute,production_semaine_courante
7608,38.51,5.4,0,Electronique,production_semaine_courante
7609,48.63,63.8,1,Livres,production_semaine_courante
7610,106.8,10.4,1,Sport,production_semaine_courante
7611,52.0,10.9,2,Livres,production_semaine_courante
7612,37.12,0.6,1,Jardin,production_semaine_courante
7613,18.29,47.0,0,Sport,production_semaine_courante
7614,44.53,2.9,1,Mode,production_semaine_courante
7615,102.64,11.6,1,Electronique,production_semaine_courante
7616,36.58,7.6,0,Mode,production_semaine_courante
7617,326.46,8.1,0,Jardin,production_semaine_courante
7618,166.87,,1,Electronique,production_semaine_courante
7619,7.18,16.3,3,Maison,production_semaine_courante
7620,50.65,2.5,0,Maison,production_semaine_courante
7621,42.88,,2,Jardin,production_semaine_courante
7622,11.12,,1,Sport,production_semaine_courante
7623,44.22,8.8,0,Jardin,production_semaine_courante
7624,44.0,2.7,1,Livres,production_semaine_courante
7625,110.35,5.6,1,Jardin,production_semaine_courante
7626,129.22,3.6,1,Electronique,production_semaine_courante
7627,112.53,2.0,0,Mode,production_semaine_courante
7628,163.34,,3,Electronique,production_semaine_courante
7629,66.72,11.7,0,Sport,production_semaine_courante
7630,66.57,1.1,1,Livres,production_semaine_courante
7631,105.38,13.9,0,Mode,production_semaine_courante
7632,44.6,74.5,1,Electronique,production_semaine_courante
7633,77.23,49.9,3,Beaute,production_semaine_courante
7634,74.42,,1,Mode,production_semaine_courante
7635,85.94,,2,Sport,production_semaine_courante
7636,134.66,0.3,2,Electronique,production_semaine_courante
7637,32.69,26.9,2,Livres,production_semaine_courante
7638,33.64,0.9,2,Sport,production_semaine_courante
7639,241.67,3.5,0,Beaute,production_semaine_courante
7640,32.71,11.8,2,Mode,production_semaine_courante
7641,46.49,2.9,1,Mode,production_semaine_courante
7642,92.2,26.9,4,Jardin,production_semaine_courante
7643,8.64,22.5,1,Livres,production_semaine_courante
7644,41.26,21.1,0,Beaute,production_semaine_courante
7645,23.28,25.4,1,Beaute,production_semaine_courante
7646,17.75,3.7,1,Electronique,production_semaine_courante
7647,132.78,19.6,2,Jardin,production_semaine_courante
7648,113.0,6.6,0,Jardin,production_semaine_courante
7649,28.13,16.5,3,Beaute,production_semaine_courante
7650,137.1,2.0,2,Jardin,production_semaine_courante
7651,143.51,,0,Mode,production_semaine_courante
7652,163.38,53.7,0,Livres,production_semaine_courante
7653,145.79,0.7,1,Jardin,production_semaine_courante
7654,78.64,1.5,0,Maison,production_semaine_courante
7655,45.62,2.0,1,Electronique,production_semaine_courante
7656,112.28,8.4,2,Livres,production_semaine_courante
7657,48.83,5.2,0,Electronique,production_semaine_courante
7658,81.41,24.7,1,Jardin,production_semaine_courante
7659,43.98,9.6,1,Electronique,production_semaine_courante
7660,61.33,9.9,1,Livres,production_semaine_courante
7661,22.44,18.9,0,Maison,production_semaine_courante
7662,107.18,6.7,0,Mode,production_semaine_courante
7663,85.12,6.5,2,Jardin,production_semaine_courante
7664,15.84,21.2,2,Livres,production_semaine_courante
7665,49.13,22.7,1,Maison,production_semaine_courante
7666,122.06,0.2,0,Mode,production_semaine_courante
7667,28.21,2.3,1,Livres,production_semaine_courante
7668,29.02,3.6,2,Jardin,production_semaine_courante
7669,53.65,6.5,1,Livres,production_semaine_courante
7670,36.82,5.2,2,Beaute,production_semaine_courante
7671,182.61,16.6,1,Mode,production_semaine_courante
7672,36.69,26.4,3,Jardin,production_semaine_courante
7673,41.31,3.2,4,Livres,production_semaine_courante
7674,3.77,,1,Sport,production_semaine_courante
7675,52.1,,1,Sport,production_semaine_courante
7676,111.14,,0,Beaute,production_semaine_courante
7677,104.37,14.5,5,Jardin,production_semaine_courante
7678,108.09,33.6,0,Livres,production_semaine_courante
7679,98.7,3.2,5,Jardin,production_semaine_courante
7680,205.67,1.4,2,Sport,production_semaine_courante
7681,79.9,,1,Beaute,production_semaine_courante
7682,40.54,7.5,2,Jardin,production_semaine_courante
7683,43.05,2.7,0,Mode,production_semaine_courante
7684,50.39,1.9,2,Maison,production_semaine_courante
7685,33.57,12.3,0,Beaute,production_semaine_courante
7686,85.78,,0,Jardin,production_semaine_courante
7687,116.0,89.4,4,Electronique,production_semaine_courante
7688,45.24,7.8,1,Mode,production_semaine_courante
7689,140.79,3.6,1,Mode,production_semaine_courante
7690,21.82,14.9,0,Maison,production_semaine_courante
7691,8.57,4.2,1,Mode,production_semaine_courante
7692,43.89,10.2,0,Beaute,production_semaine_courante
7693,9.89,9.9,1,Jardin,production_semaine_courante
7694,30.54,9.1,0,Beaute,production_semaine_courante
7695,72.91,23.9,1,Mode,production_semaine_courante
7696,14.17,3.7,2,Jardin,production_semaine_courante
7697,68.3,,1,Beaute,production_semaine_courante
7698,37.64,23.5,0,Mode,production_semaine_courante
7699,98.11,6.1,0,Maison,production_semaine_courante
7700,17.08,,2,Jardin,production_semaine_courante
7701,37.64,4.9,0,Livres,production_semaine_courante
7702,32.86,6.1,1,Beaute,production_semaine_courante
7703,73.14,12.2,2,Electronique,production_semaine_courante
7704,40.92,0.7,1,Jardin,production_semaine_courante
7705,96.39,36.9,2,Maison,production_semaine_courante
7706,74.67,1.6,2,Jardin,production_semaine_courante
7707,61.92,,1,Beaute,production_semaine_courante
7708,51.35,1.7,1,Mode,production_semaine_courante
7709,190.97,4.4,1,Mode,production_semaine_courante
7710,67.75,27.3,0,Electronique,production_semaine_courante
7711,83.66,14.3,3,Mode,production_semaine_courante
7712,82.47,,2,Mode,production_semaine_courante
7713,41.27,30.8,0,Beaute,production_semaine_courante
7714,8.43,24.2,0,Beaute,production_semaine_courante
7715,180.66,21.0,0,Beaute,production_semaine_courante
7716,46.0,28.2,2,Beaute,production_semaine_courante
7717,80.59,14.5,3,Jardin,production_semaine_courante
7718,187.95,,2,Jardin,production_semaine_courante
7719,42.51,7.0,1,Mode,production_semaine_courante
7720,54.05,3.8,1,Beaute,production_semaine_courante
7721,146.6,12.2,2,Electronique,production_semaine_courante
7722,39.0,33.0,1,Electronique,production_semaine_courante
7723,23.7,13.5,3,Livres,production_semaine_courante
7724,13.26,37.8,2,Sport,production_semaine_courante
7725,305.55,6.6,0,Jardin,production_semaine_courante
7726,173.52,,1,Maison,production_semaine_courante
7727,4.38,15.7,0,Electronique,production_semaine_courante
7728,108.41,16.6,1,Jardin,production_semaine_courante
7729,183.63,15.5,3,Electronique,production_semaine_courante
7730,61.98,3.8,1,Mode,production_semaine_courante
7731,47.51,2.3,1,Mode,production_semaine_courante
7732,50.32,57.7,2,Jardin,production_semaine_courante
7733,165.73,0.7,1,Maison,production_semaine_courante
7734,31.39,9.5,3,Sport,production_semaine_courante
7735,31.96,8.3,1,Jardin,production_semaine_courante
7736,31.58,6.7,0,Beaute,production_semaine_courante
7737,2.53,22.8,1,Jardin,production_semaine_courante
7738,49.09,20.5,1,Sport,production_semaine_courante
7739,150.39,35.3,2,Jardin,production_semaine_courante
7740,90.35,7.5,2,Jardin,production_semaine_courante
7741,99.46,12.5,0,Maison,production_semaine_courante
7742,81.72,33.4,0,Maison,production_semaine_courante
7743,55.25,76.4,0,Jardin,production_semaine_courante
7744,57.37,52.2,1,Livres,production_semaine_courante
7745,83.39,19.0,0,Beaute,production_semaine_courante
7746,43.38,2.3,2,Jardin,production_semaine_courante
7747,29.35,0.4,0,Beaute,production_semaine_courante
7748,46.96,26.2,0,Mode,production_semaine_courante
7749,20.14,27.6,2,Maison,production_semaine_courante
7750,33.54,20.6,3,Beaute,production_semaine_courante
7751,132.77,4.9,4,Electronique,production_semaine_courante
7752,54.37,15.3,3,Maison,production_semaine_courante
7753,81.23,5.7,3,Jardin,production_semaine_courante
7754,90.83,9.0,3,Mode,production_semaine_courante
7755,66.31,7.2,0,Electronique,production_semaine_courante
7756,118.7,36.7,3,Jardin,production_semaine_courante
7757,38.77,4.0,3,Beaute,production_semaine_courante
7758,83.79,12.9,0,Mode,production_semaine_courante
7759,26.3,6.7,4,Jardin,production_semaine_courante
7760,4.6,16.3,6,Livres,production_semaine_courante
7761,36.93,12.5,1,Maison,production_semaine_courante
7762,57.2,38.7,0,Maison,production_semaine_courante
7763,27.97,1.6,1,Mode,production_semaine_courante
7764,180.63,3.7,0,Jardin,production_semaine_courante
7765,59.24,21.8,2,Sport,production_semaine_courante
7766,102.07,6.9,1,Beaute,production_semaine_courante
7767,155.07,2.7,1,Jardin,production_semaine_courante
7768,67.11,10.5,2,Electronique,production_semaine_courante
7769,38.87,15.8,1,Electronique,production_semaine_courante
7770,23.54,0.7,0,Mode,production_semaine_courante
7771,13.65,5.2,2,Electronique,production_semaine_courante
7772,108.95,24.9,0,Livres,production_semaine_courante
7773,117.65,,0,Beaute,production_semaine_courante
7774,159.5,0.5,1,Mode,production_semaine_courante
7775,140.88,5.0,0,Electronique,production_semaine_courante
7776,194.03,15.3,1,Electronique,production_semaine_courante
7777,118.27,3.3,1,Jardin,production_semaine_courante
7778,75.71,26.4,1,Livres,production_semaine_courante
7779,45.12,16.9,2,Beaute,production_semaine_courante
7780,60.69,9.6,1,Maison,production_semaine_courante
7781,66.4,37.1,0,Maison,production_semaine_courante
7782,175.65,7.5,2,Electronique,production_semaine_courante
7783,143.98,4.0,2,Jardin,production_semaine_courante
7784,32.41,,1,Jardin,production_semaine_courante
7785,84.34,12.8,1,Beaute,production_semaine_courante
7786,103.82,6.1,1,Beaute,production_semaine_courante
7787,96.02,,1,Sport,production_semaine_courante
7788,48.65,7.6,0,Mode,production_semaine_courante
7789,63.9,5.2,2,Mode,production_semaine_courante
7790,128.18,18.6,2,Sport,production_semaine_courante
7791,51.13,15.8,4,Electronique,production_semaine_courante
7792,27.79,8.7,1,Electronique,production_semaine_courante
7793,102.37,7.6,1,Beaute,production_semaine_courante
7794,60.4,,1,Jardin,production_semaine_courante
7795,138.08,5.0,3,Jardin,production_semaine_courante
7796,68.25,1.3,1,Electronique,production_semaine_courante
7797,2.06,4.7,1,Electronique,production_semaine_courante
7798,80.89,5.8,1,Beaute,production_semaine_courante
7799,87.87,11.9,1,Jardin,production_semaine_courante
7800,143.34,22.3,2,Jardin,production_semaine_courante
7801,34.92,7.6,0,Jardin,production_semaine_courante
7802,44.72,43.4,1,Livres,production_semaine_courante
7803,35.94,26.3,1,Mode,production_semaine_courante
7804,136.61,62.8,1,Electronique,production_semaine_courante
7805,24.58,31.3,1,Electronique,production_semaine_courante
7806,104.91,,2,Beaute,production_semaine_courante
7807,33.06,13.7,1,Electronique,production_semaine_courante
7808,64.41,,0,Livres,production_semaine_courante
7809,14.86,19.2,1,Livres,production_semaine_courante
7810,99.79,13.8,0,Electronique,production_semaine_courante
7811,57.85,10.6,1,Jardin,production_semaine_courante
7812,112.69,17.7,0,Sport,production_semaine_courante
7813,98.2,8.8,0,Jardin,production_semaine_courante
7814,46.53,,3,Jardin,production_semaine_courante
7815,34.21,7.6,0,Mode,production_semaine_courante
7816,68.64,19.0,0,Maison,production_semaine_courante
7817,41.65,31.4,2,Electronique,production_semaine_courante
7818,214.33,27.6,3,Jardin,production_semaine_courante
7819,66.97,23.1,0,Sport,production_semaine_courante
7820,149.99,0.2,0,Jardin,production_semaine_courante
7821,81.94,36.4,0,Mode,production_semaine_courante
7822,57.0,4.8,1,Livres,production_semaine_courante
7823,32.31,32.8,1,Jardin,production_semaine_courante
7824,87.03,3.3,0,Livres,production_semaine_courante
7825,27.64,8.7,0,Electronique,production_semaine_courante
7826,73.99,20.8,1,Beaute,production_semaine_courante
7827,88.86,15.3,2,Mode,production_semaine_courante
7828,55.13,8.1,0,Electronique,production_semaine_courante
7829,112.79,17.0,1,Maison,production_semaine_courante
7830,43.21,11.9,2,Mode,production_semaine_courante
7831,123.93,4.8,2,Jardin,production_semaine_courante
7832,149.09,15.6,0,Maison,production_semaine_courante
7833,85.18,3.4,0,Livres,production_semaine_courante
7834,111.21,17.8,1,Electronique,production_semaine_courante
7835,96.94,0.0,3,Electronique,production_semaine_courante
7836,84.67,11.9,1,Electronique,production_semaine_courante
7837,84.5,7.7,2,Mode,production_semaine_courante
7838,24.56,5.4,2,Maison,production_semaine_courante
7839,131.66,10.9,1,Beaute,production_semaine_courante
7840,63.47,15.5,1,Jardin,production_semaine_courante
7841,69.04,50.4,2,Maison,production_semaine_courante
7842,60.82,26.9,3,Electronique,production_semaine_courante
7843,33.52,18.9,2,Mode,production_semaine_courante
7844,55.31,9.8,0,Jardin,production_semaine_courante
7845,155.13,,0,Livres,production_semaine_courante
7846,36.57,0.5,1,Jardin,production_semaine_courante
7847,4.51,6.7,1,Electronique,production_semaine_courante
7848,13.4,28.3,0,Electronique,production_semaine_courante
7849,49.18,7.3,0,Electronique,production_semaine_courante
7850,11.32,9.3,2,Jardin,production_semaine_courante
7851,35.16,4.8,1,Mode,production_semaine_courante
7852,138.72,4.8,2,Beaute,production_semaine_courante
7853,183.41,,1,Sport,production_semaine_courante
7854,15.74,14.3,2,Sport,production_semaine_courante
7855,59.62,8.9,0,Mode,production_semaine_courante
7856,52.17,14.0,2,Beaute,production_semaine_courante
7857,115.82,,2,Electronique,production_semaine_courante
7858,40.29,24.1,0,Jardin,production_semaine_courante
7859,114.05,20.9,1,Electronique,production_semaine_courante
7860,184.92,22.1,1,Electronique,production_semaine_courante
7861,273.79,10.4,1,Maison,production_semaine_courante
7862,9.49,6.6,0,Jardin,production_semaine_courante
7863,78.26,40.6,0,Mode,production_semaine_courante
7864,70.15,0.8,0,Sport,production_semaine_courante
7865,138.5,2.5,1,Electronique,production_semaine_courante
7866,157.25,8.2,3,Electronique,production_semaine_courante
7867,66.32,14.3,1,Beaute,production_semaine_courante
7868,198.55,0.1,1,Mode,production_semaine_courante
7869,59.36,19.1,1,Livres,production_semaine_courante
7870,31.47,12.3,1,Jardin,production_semaine_courante
7871,114.72,9.9,0,Jardin,production_semaine_courante
7872,23.16,8.3,3,Electronique,production_semaine_courante
7873,110.35,11.0,2,Sport,production_semaine_courante
7874,113.93,2.6,0,Jardin,production_semaine_courante
7875,138.33,,4,Jardin,production_semaine_courante
7876,59.46,5.1,2,Electronique,production_semaine_courante
7877,129.6,18.5,2,Sport,production_semaine_courante
7878,7.68,13.3,0,Jardin,production_semaine_courante
7879,94.33,9.8,1,Maison,production_semaine_courante
7880,76.5,,0,Jardin,production_semaine_courante
7881,151.5,12.3,1,Sport,production_semaine_courante
7882,272.29,,0,Electronique,production_semaine_courante
7883,215.65,1.5,2,Electronique,production_semaine_courante
7884,16.35,34.1,2,Electronique,production_semaine_courante
7885,70.61,,0,Mode,production_semaine_courante
7886,42.42,17.9,1,Jardin,production_semaine_courante
7887,28.57,9.4,2,Livres,production_semaine_courante
7888,92.68,21.2,1,Livres,production_semaine_courante
7889,36.83,13.2,2,Beaute,production_semaine_courante
7890,80.8,0.8,0,Maison,production_semaine_courante
7891,53.69,33.1,0,Mode,production_semaine_courante
7892,94.11,5.5,0,Jardin,production_semaine_courante
7893,41.69,2.2,0,Sport,production_semaine_courante
7894,134.85,1.4,2,Sport,production_semaine_courante
7895,57.07,19.1,1,Jardin,production_semaine_courante
7896,36.27,18.3,0,Maison,production_semaine_courante
7897,64.96,,0,Jardin,production_semaine_courante
7898,102.22,37.1,0,Jardin,production_semaine_courante
7899,40.64,6.4,1,Mode,production_semaine_courante
7900,68.36,12.4,2,Electronique,production_semaine_courante
7901,61.71,14.5,2,Jardin,production_semaine_courante
7902,28.21,58.3,1,Maison,production_semaine_courante
7903,130.8,5.6,1,Electronique,production_semaine_courante
7904,155.08,47.0,1,Sport,production_semaine_courante
7905,102.08,2.4,1,Beaute,production_semaine_courante
7906,176.06,21.7,0,Jardin,production_semaine_courante
7907,49.72,15.0,1,Jardin,production_semaine_courante
7908,53.22,25.5,5,Jardin,production_semaine_courante
7909,100.02,,1,Jardin,production_semaine_courante
7910,36.9,1.2,3,Electronique,production_semaine_courante
7911,12.01,1.1,0,Livres,production_semaine_courante
7912,150.33,13.5,2,Mode,production_semaine_courante
7913,39.85,13.9,0,Mode,production_semaine_courante
7914,146.95,35.5,0,Jardin,production_semaine_courante
7915,111.4,,3,Maison,production_semaine_courante
7916,99.4,1.1,2,Jardin,production_semaine_courante
7917,124.82,3.5,0,Electronique,production_semaine_courante
7918,47.88,,2,Jardin,production_semaine_courante
7919,147.79,22.5,0,Electronique,production_semaine_courante
7920,199.32,25.4,0,Mode,production_semaine_courante
7921,145.91,,2,Sport,production_semaine_courante
7922,29.3,8.0,3,Maison,production_semaine_courante
7923,85.2,0.3,1,Sport,production_semaine_courante
7924,22.6,4.0,2,Jardin,production_semaine_courante
7925,112.9,13.3,1,Livres,production_semaine_courante
7926,54.1,49.0,0,Mode,production_semaine_courante
7927,12.05,1.6,3,Mode,production_semaine_courante
7928,49.58,1.9,0,Maison,production_semaine_courante
7929,72.06,18.1,0,Sport,production_semaine_courante
7930,38.7,16.5,3,Beaute,production_semaine_courante
7931,149.21,4.3,1,Mode,production_semaine_courante
7932,43.18,25.2,3,Jardin,production_semaine_courante
7933,37.37,2.1,1,Electronique,production_semaine_courante
7934,10.63,39.0,2,Beaute,production_semaine_courante
7935,127.43,3.4,0,Beaute,production_semaine_courante
7936,77.81,1.3,0,Mode,production_semaine_courante
7937,138.68,6.2,1,Jardin,production_semaine_courante
7938,80.98,3.1,1,Beaute,production_semaine_courante
7939,173.33,11.2,1,Beaute,production_semaine_courante
7940,108.21,17.4,1,Sport,production_semaine_courante
7941,99.44,,1,Jardin,production_semaine_courante
7942,70.6,16.2,2,Livres,production_semaine_courante
7943,8.95,6.8,2,Maison,production_semaine_courante
7944,41.11,0.4,2,Mode,production_semaine_courante
7945,34.0,,2,Electronique,production_semaine_courante
7946,69.44,25.7,2,Mode,production_semaine_courante
7947,48.76,1.1,0,Jardin,production_semaine_courante
7948,135.64,8.9,2,Maison,production_semaine_courante
7949,124.83,15.1,3,Jardin,production_semaine_courante
7950,57.35,,0,Mode,production_semaine_courante
7951,77.81,12.9,2,Maison,production_semaine_courante
7952,39.25,11.4,1,Jardin,production_semaine_courante
7953,108.85,3.5,0,Electronique,production_semaine_courante
7954,100.4,2.3,0,Beaute,production_semaine_courante
7955,208.73,21.3,0,Jardin,production_semaine_courante
7956,67.08,5.8,2,Jardin,production_semaine_courante
7957,166.17,4.2,2,Jardin,production_semaine_courante
7958,25.62,20.1,3,Jardin,production_semaine_courante
7959,76.86,20.0,0,Livres,production_semaine_courante
7960,56.24,4.9,1,Mode,production_semaine_courante
7961,81.62,30.9,1,Livres,production_semaine_courante
7962,90.83,17.5,0,Jardin,production_semaine_courante
7963,18.67,6.4,2,Sport,production_semaine_courante
7964,135.88,8.4,1,Mode,production_semaine_courante
7965,135.76,19.5,1,Beaute,production_semaine_courante
7966,61.78,,0,Livres,production_semaine_courante
7967,64.34,9.5,5,Mode,production_semaine_courante
7968,90.65,15.9,0,Livres,production_semaine_courante
7969,131.59,11.6,0,Beaute,production_semaine_courante
7970,89.03,14.1,1,Beaute,production_semaine_courante
7971,123.3,11.9,2,Maison,production_semaine_courante
7972,35.15,3.3,1,Mode,production_semaine_courante
7973,170.5,7.9,2,Beaute,production_semaine_courante
7974,48.51,11.4,2,Beaute,production_semaine_courante
7975,101.1,22.7,2,Maison,production_semaine_courante
7976,71.0,15.9,4,Mode,production_semaine_courante
7977,78.41,8.3,2,Maison,production_semaine_courante
7978,73.43,55.0,1,Sport,production_semaine_courante
7979,59.99,1.7,1,Jardin,production_semaine_courante
7980,179.35,3.5,3,Jardin,production_semaine_courante
7981,31.23,6.3,5,Jardin,production_semaine_courante
7982,55.34,3.9,1,Sport,production_semaine_courante
7983,138.26,,0,Sport,production_semaine_courante
7984,137.49,0.6,0,Mode,production_semaine_courante
7985,84.22,2.9,1,Livres,production_semaine_courante
7986,35.93,5.2,0,Maison,production_semaine_courante
7987,84.04,17.2,0,Livres,production_semaine_courante
7988,36.83,31.3,2,Maison,production_semaine_courante
7989,27.55,24.0,1,Electronique,production_semaine_courante
7990,76.72,3.0,0,Mode,production_semaine_courante
7991,15.93,12.5,0,Jardin,production_semaine_courante
7992,164.4,0.5,1,Mode,production_semaine_courante
7993,42.98,5.6,0,Mode,production_semaine_courante
7994,60.14,24.6,2,Jardin,production_semaine_courante
7995,41.48,9.2,0,Livres,production_semaine_courante
7996,25.25,2.4,1,Electronique,production_semaine_courante
7997,3.82,8.7,1,Electronique,production_semaine_courante
7998,31.08,3.3,2,Mode,production_semaine_courante
7999,170.08,7.5,0,Beaute,production_semaine_courante
